Country Code,Year,urban_pop_percentage
CUB,1966,59.523
CYM,1966,100.0
CYP,1966,38.698
CZE,1966,62.498
DEU,1966,72.019
DJI,1966,57.26
DMA,1966,38.247
DNK,1966,77.619
DOM,1966,36.073
DZA,1966,38.84
ECU,1966,37.162
EGY,1966,40.042
ERI,1966,11.828
ESP,1966,62.251
EST,1966,62.097
ETH,1966,7.84
FIN,1966,60.48
FJI,1966,33.18
FRA,1966,68.225
FSM,1966,23.788
GAB,1966,25.297
GBR,1966,77.682
GEO,1966,46.03
GHA,1966,26.656
GIN,1966,13.537
GMB,1966,15.433
GNB,1966,14.503
GNQ,1966,26.592
GRC,1966,60.833
GRD,1966,31.465
GTM,1966,34.298
GUM,1966,56.617
GUY,1966,29.249
HKG,1966,86.692
HND,1966,26.325
HRV,1966,35.997
HTI,1966,18.001
HUN,1966,58.441
IDN,1966,16.039
IND,1966,18.977
IRL,1966,46.637
IRN,1966,37.752
IRQ,1966,51.868
ISL,1966,83.175
ISR,1966,81.63
ITA,1966,62.334
JAM,1966,38.265
JOR,1966,54.61
JPN,1966,68.704
KAZ,1966,47.696
KEN,1966,8.902
KGZ,1966,36.19
KHM,1966,11.0
KIR,1966,20.351
KNA,1966,31.521
KOR,1966,33.347
KWT,1966,80.716
LAO,1966,8.4
LBN,1966,52.664
LBR,1966,22.856
LBY,1966,36.698
LCA,1966,22.905
LIE,1966,19.264
LKA,1966,17.207
LSO,1966,7.065
LTU,1966,45.465
LUX,1966,72.452
LVA,1966,57.617
MAC,1966,96.365
MAF,1966,N/A
MAR,1966,32.377
MDA,1966,28.447
MDG,1966,12.747
MDV,1966,11.393
MEX,1966,55.761
MHL,1966,44.126
MKD,1966,41.68
MLI,1966,12.938
MLT,1966,89.764
MMR,1966,21.334
MNE,1966,23.383
MNG,1966,42.647
MNP,1966,60.231
MOZ,1966,8.075
MRT,1966,10.874
MUS,1966,39.516
MWI,1966,5.018
MYS,1966,30.604
NAM,1966,20.478
NCL,1966,46.142
NER,1966,7.1
NGA,1966,16.788
NIC,1966,43.565
NLD,1966,60.936
NOR,1966,59.179
NPL,1966,3.78
NZL,1966,79.421
OMN,1966,23.694
PAK,1966,23.769
PAN,1966,45.08
PER,1966,52.983
PHL,1966,31.869
PLW,1966,58.565
PNG,1966,5.902
POL,1966,50.526
PRI,1966,52.921
PRK,1966,46.084
PRT,1966,37.25
PRY,1966,36.407
PSE,1966,49.98
PYF,1966,49.578
QAT,1966,87.323
ROU,1966,38.345
RUS,1966,59.048
RWA,1966,2.942
SAU,1966,40.702
SDN,1966,13.959
SEN,1966,27.057
SGP,1966,100.0
SLB,1966,7.579
SLE,1966,21.064
SLV,1966,39.033
SOM,1966,20.487
SRB,1966,35.282
SSD,1966,8.679
STP,1966,23.247
SUR,1966,46.877
SVK,1966,37.833
SVN,1966,33.376
SWE,1966,77.914
SWZ,1966,7.157
SXM,1966,100.0
SYC,1966,34.277
SYR,1966,40.667
TCA,1966,49.734
TCD,1966,8.968
TGO,1966,16.125
THA,1966,20.332
TJK,1966,35.555
TKM,1966,47.284
TLS,1966,11.646
TON,1966,19.908
TTO,1966,39.392
TUN,1966,40.23
TUR,1966,34.949
TUV,1966,19.419
TZA,1966,6.199
UGA,1966,5.757
UKR,1966,51.499
URY,1966,81.539
USA,1966,72.247
UZB,1966,35.554
VCT,1966,28.729
VEN,1966,68.022
VGB,1966,14.732
VIR,1966,64.587
VNM,1966,16.784
VUT,1966,11.522
WSM,1966,19.382
YEM,1966,11.451
ZAF,1966,47.362
ZMB,1966,24.789
ZWE,1966,15.165
AFG,1967,10.57
AGO,1967,13.441
ALB,1967,31.374
ARE,1967,79.272
ARG,1967,77.398
ARM,1967,57.341
ASM,1967,69.163
ATG,1967,35.418
AUS,1967,83.507
AUT,1967,65.11
AZE,1967,50.564
BDI,1967,2.501
BEL,1967,93.428
BEN,1967,14.069
BFA,1967,5.411
BGD,1967,6.733
BGR,1967,48.499
BHR,1967,83.019
BHS,1967,64.73
BIH,1967,24.509
BLR,1967,40.422
BLZ,1967,51.86
BMU,1967,100.0
BOL,1967,38.862
BRA,1967,52.993
BRB,1967,37.287
BRN,1967,56.3
BTN,1967,5.207
BWA,1967,5.124
CAF,1967,25.0
CAN,1967,74.155
CHE,1967,72.993
CHL,1967,73.146
CHN,1967,17.785
CIV,1967,25.926
CMR,1967,18.19
COD,1967,23.899
COG,1967,36.796
COL,1967,54.352
COM,1967,18.34
CPV,1967,18.657
CRI,1967,36.993
CUB,1967,59.709
CYM,1967,100.0
CYP,1967,39.21
CZE,1967,62.978
DEU,1967,72.083
DJI,1967,58.404
DMA,1967,38.314
DNK,1967,78.163
DOM,1967,37.106
DZA,1967,39.004
ECU,1967,37.686
EGY,1967,40.399
ERI,1967,12.2
ESP,1967,63.214
EST,1967,62.839
ETH,1967,8.1
FIN,1967,61.295
FJI,1967,33.604
FRA,1967,69.357
FSM,1967,24.04
GAB,1967,26.883
GBR,1967,77.541
GEO,1967,46.527
GHA,1967,27.254
GIN,1967,14.116
GMB,1967,16.379
GNB,1967,14.658
GNQ,1967,26.682
GRC,1967,61.691
GRD,1967,31.656
GTM,1967,34.608
GUM,1967,57.68
GUY,1967,29.289
HKG,1967,86.958
HND,1967,26.955
HRV,1967,37.03
HTI,1967,18.429
HUN,1967,58.859
IDN,1967,16.293
IND,1967,19.171
IRL,1967,47.795
IRN,1967,38.557
IRQ,1967,52.945
ISL,1967,83.621
ISR,1967,82.3
ITA,1967,62.822
JAM,1967,39.036
JOR,1967,54.957
JPN,1967,69.516
KAZ,1967,48.346
KEN,1967,9.209
KGZ,1967,36.53
KHM,1967,12.098
KIR,1967,21.097
KNA,1967,32.196
KOR,1967,34.971
KWT,1967,82.081
LAO,1967,8.692
LBN,1967,54.386
LBR,1967,23.622
LBY,1967,39.839
LCA,1967,23.153
LIE,1967,19.059
LKA,1967,17.304
LSO,1967,7.425
LTU,1967,46.484
LUX,1967,72.941
LVA,1967,58.398
MAC,1967,96.544
MAF,1967,N/A
MAR,1967,32.896
MDA,1967,29.345
MDG,1967,13.074
MDV,1967,11.336
MEX,1967,56.587
MHL,1967,45.6
MKD,1967,43.016
MLI,1967,13.274
MLT,1967,89.702
MMR,1967,21.701
MNE,1967,24.22
MNG,1967,43.181
MNP,1967,61.688
MOZ,1967,8.296
MRT,1967,11.712
MUS,1967,40.269
MWI,1967,5.249
MYS,1967,31.304
NAM,1967,20.929
NCL,1967,47.646
NER,1967,7.493
NGA,1967,17.027
NIC,1967,44.427
NLD,1967,61.118
NOR,1967,60.77
NPL,1967,3.823
NZL,1967,79.852
OMN,1967,25.106
PAK,1967,24.028
PAN,1967,45.732
PER,1967,54.096
PHL,1967,32.135
PLW,1967,58.853
PNG,1967,6.712
POL,1967,50.926
PRI,1967,54.314
PRK,1967,47.081
PRT,1967,37.636
PRY,1967,36.571
PSE,1967,51.062
PYF,1967,50.979
QAT,1967,87.588
ROU,1967,38.835
RUS,1967,59.918
RWA,1967,3.003
SAU,1967,42.665
SDN,1967,14.567
SEN,1967,27.776
SGP,1967,100.0
SLB,1967,7.928
SLE,1967,21.765
SLV,1967,39.134
SOM,1967,21.02
SRB,1967,36.377
SSD,1967,8.667
STP,1967,24.724
SUR,1967,46.644
SVK,1967,38.63
SVN,1967,34.266
SWE,1967,78.727
SWZ,1967,7.729
SXM,1967,100.0
SYC,1967,35.449
SYR,1967,41.332
TCA,1967,50.077
TCD,1967,9.564
TGO,1967,17.374
THA,1967,20.444
TJK,1967,35.96
TKM,1967,47.43
TLS,1967,11.946
TON,1967,20.097
TTO,1967,40.294
TUN,1967,41.036
TUR,1967,35.759
TUV,1967,20.061
TZA,1967,6.373
UGA,1967,6.014
UKR,1967,52.348
URY,1967,81.749
USA,1967,72.612
UZB,1967,35.82
VCT,1967,29.21
VEN,1967,69.005
VGB,1967,15.188
VIR,1967,65.874
VNM,1967,17.153
VUT,1967,11.718
WSM,1967,19.593
YEM,1967,11.891
ZAF,1967,47.476
ZMB,1967,26.261
ZWE,1967,15.727
AFG,1968,10.918
AGO,1968,13.932
ALB,1968,31.446
ARE,1968,79.8
ARG,1968,77.901
ARM,1968,58.195
ASM,1968,69.574
ATG,1968,34.829
AUS,1968,83.672
AUT,1968,65.159
AZE,1968,50.263
BDI,1968,2.611
BEL,1968,93.569
BEN,1968,14.903
BFA,1968,5.52
BGD,1968,7.009
BGR,1968,49.768
BHR,1968,83.275
BHS,1968,65.416
BIH,1968,25.387
BLR,1968,41.588
BLZ,1968,51.549
BMU,1968,100.0
BOL,1968,39.166
BRA,1968,53.97
BRB,1968,37.36
BRN,1968,58.118
BTN,1968,5.487
BWA,1968,5.912
CAF,1968,25.815
CAN,1968,74.662
CHE,1968,73.279
CHL,1968,73.854
CHN,1968,17.656
CIV,1968,26.659
CMR,1968,18.875
COD,1968,24.134
COG,1968,37.569
COL,1968,55.117
COM,1968,18.685
CPV,1968,18.954
CRI,1968,37.601
CUB,1968,59.895
CYM,1968,100.0
CYP,1968,39.726
CZE,1968,63.456
DEU,1968,72.147
DJI,1968,59.54
DMA,1968,38.381
DNK,1968,78.698
DOM,1968,38.153
DZA,1968,39.169
ECU,1968,38.215
EGY,1968,40.758
ERI,1968,12.358
ESP,1968,64.168
EST,1968,63.577
ETH,1968,8.26
FIN,1968,62.106
FJI,1968,33.987
FRA,1968,70.238
FSM,1968,24.295
GAB,1968,28.533
GBR,1968,77.4
GEO,1968,47.025
GHA,1968,27.86
GIN,1968,14.716
GMB,1968,17.373
GNB,1968,14.815
GNQ,1968,26.773
GRC,1968,62.543
GRD,1968,31.848
GTM,1968,34.919
GUM,1968,58.738
GUY,1968,29.329
HKG,1968,87.22
HND,1968,27.596
HRV,1968,38.076
HTI,1968,18.866
HUN,1968,59.276
IDN,1968,16.549
IND,1968,19.366
IRL,1968,48.956
IRN,1968,39.437
IRQ,1968,54.02
ISL,1968,84.057
ISR,1968,82.952
ITA,1968,63.309
JAM,1968,39.815
JOR,1968,55.296
JPN,1968,70.316
KAZ,1968,48.997
KEN,1968,9.525
KGZ,1968,36.871
KHM,1968,13.291
KIR,1968,21.863
KNA,1968,32.878
KOR,1968,36.846
KWT,1968,83.371
LAO,1968,8.994
LBN,1968,56.101
LBR,1968,24.407
LBY,1968,43.07
LCA,1968,23.403
LIE,1968,18.855
LKA,1968,17.402
LSO,1968,7.802
LTU,1968,47.507
LUX,1968,73.425
LVA,1968,59.175
MAC,1968,96.715
MAF,1968,N/A
MAR,1968,33.419
MDA,1968,30.26
MDG,1968,13.41
MDV,1968,11.516
MEX,1968,57.411
MHL,1968,48.229
MKD,1968,44.364
MLI,1968,13.619
MLT,1968,89.682
MMR,1968,22.073
MNE,1968,25.079
MNG,1968,43.717
MNP,1968,64.592
MOZ,1968,8.522
MRT,1968,12.606
MUS,1968,41.028
MWI,1968,5.505
MYS,1968,32.013
NAM,1968,21.387
NCL,1968,49.156
NER,1968,7.906
NGA,1968,17.269
NIC,1968,45.293
NLD,1968,61.3
NOR,1968,62.34
NPL,1968,3.867
NZL,1968,80.277
OMN,1968,26.575
PAK,1968,24.289
PAN,1968,46.385
PER,1968,55.207
PHL,1968,32.403
PLW,1968,59.142
PNG,1968,7.625
POL,1968,51.326
PRI,1968,55.702
PRK,1968,49.012
PRT,1968,38.025
PRY,1968,36.735
PSE,1968,52.145
PYF,1968,52.38
QAT,1968,87.848
ROU,1968,39.328
RUS,1968,60.783
RWA,1968,3.066
SAU,1968,44.654
SDN,1968,15.197
SEN,1968,28.507
SGP,1968,100.0
SLB,1968,8.292
SLE,1968,22.484
SLV,1968,39.236
SOM,1968,21.563
SRB,1968,37.488
SSD,1968,8.656
STP,1968,26.264
SUR,1968,46.412
SVK,1968,39.435
SVN,1968,35.169
SWE,1968,79.519
SWZ,1968,8.344
SXM,1968,100.0
SYC,1968,36.641
SYR,1968,42.001
TCA,1968,50.42
TCD,1968,10.196
TGO,1968,18.7
THA,1968,20.556
TJK,1968,36.368
TKM,1968,47.575
TLS,1968,12.253
TON,1968,20.127
TTO,1968,41.203
TUN,1968,41.848
TUR,1968,36.577
TUV,1968,20.719
TZA,1968,6.804
UGA,1968,6.283
UKR,1968,53.197
URY,1968,81.958
USA,1968,72.974
UZB,1968,36.087
VCT,1968,29.697
VEN,1968,69.973
VGB,1968,15.657
VIR,1968,67.14
VNM,1968,17.529
VUT,1968,11.918
WSM,1968,19.844
YEM,1968,12.347
ZAF,1968,47.59
ZMB,1968,27.791
ZWE,1968,16.306
AFG,1969,11.275
AGO,1969,14.436
ALB,1969,31.548
ARE,1969,79.8
ARG,1969,78.394
ARM,1969,59.042
ASM,1969,69.98
ATG,1969,34.245
AUS,1969,83.836
AUT,1969,65.208
AZE,1969,49.963
BDI,1969,2.726
BEL,1969,93.707
BEN,1969,15.776
BFA,1969,5.632
BGD,1969,7.296
BGR,1969,51.034
BHR,1969,83.526
BHS,1969,66.093
BIH,1969,26.283
BLR,1969,42.76
BLZ,1969,51.238
BMU,1969,100.0
BOL,1969,39.47
BRA,1969,54.94
BRB,1969,37.433
BRN,1969,59.908
BTN,1969,5.781
BWA,1969,6.81
CAF,1969,26.645
CAN,1969,75.161
CHE,1969,73.561
CHL,1969,74.547
CHN,1969,17.528
CIV,1969,27.404
CMR,1969,19.577
COD,1969,24.37
COG,1969,38.345
COL,1969,55.877
COM,1969,19.035
CPV,1969,19.255
CRI,1969,38.212
CUB,1969,60.081
CYM,1969,100.0
CYP,1969,40.242
CZE,1969,63.93
DEU,1969,72.211
DJI,1969,60.664
DMA,1969,38.448
DNK,1969,79.222
DOM,1969,39.207
DZA,1969,39.334
ECU,1969,38.744
EGY,1969,41.117
ERI,1969,12.517
ESP,1969,65.108
EST,1969,64.307
ETH,1969,8.422
FIN,1969,62.908
FJI,1969,34.371
FRA,1969,70.648
FSM,1969,24.551
GAB,1969,30.237
GBR,1969,77.259
GEO,1969,47.522
GHA,1969,28.473
GIN,1969,15.336
GMB,1969,18.41
GNB,1969,14.972
GNQ,1969,26.863
GRC,1969,63.385
GRD,1969,32.04
GTM,1969,35.232
GUM,1969,59.784
GUY,1969,29.369
HKG,1969,87.476
HND,1969,28.244
HRV,1969,39.13
HTI,1969,19.31
HUN,1969,59.691
IDN,1969,16.809
IND,1969,19.562
IRL,1969,50.115
IRN,1969,40.321
IRQ,1969,55.089
ISL,1969,84.483
ISR,1969,83.582
ITA,1969,63.792
JAM,1969,40.596
JOR,1969,55.633
JPN,1969,71.102
KAZ,1969,49.647
KEN,1969,9.85
KGZ,1969,37.214
KHM,1969,14.579
KIR,1969,22.871
KNA,1969,33.567
KOR,1969,38.756
KWT,1969,84.582
LAO,1969,9.304
LBN,1969,57.796
LBR,1969,25.207
LBY,1969,46.352
LCA,1969,23.654
LIE,1969,18.654
LKA,1969,17.5
LSO,1969,8.196
LTU,1969,48.53
LUX,1969,73.902
LVA,1969,59.946
MAC,1969,96.877
MAF,1969,N/A
MAR,1969,33.946
MDA,1969,31.189
MDG,1969,13.751
MDV,1969,11.698
MEX,1969,58.229
MHL,1969,50.861
MKD,1969,45.718
MLI,1969,13.971
MLT,1969,89.69
MMR,1969,22.449
MNE,1969,25.955
MNG,1969,44.336
MNP,1969,67.384
MOZ,1969,8.753
MRT,1969,13.554
MUS,1969,41.79
MWI,1969,5.773
MYS,1969,32.729
NAM,1969,21.852
NCL,1969,50.442
NER,1969,8.339
NGA,1969,17.513
NIC,1969,46.16
NLD,1969,61.481
NOR,1969,63.881
NPL,1969,3.911
NZL,1969,80.695
OMN,1969,28.093
PAK,1969,24.552
PAN,1969,47.038
PER,1969,56.309
PHL,1969,32.672
PLW,1969,59.429
PNG,1969,8.649
POL,1969,51.726
PRI,1969,57.077
PRK,1969,51.609
PRT,1969,38.414
PRY,1969,36.9
PSE,1969,53.222
PYF,1969,53.773
QAT,1969,88.103
ROU,1969,39.822
RUS,1969,61.638
RWA,1969,3.129
SAU,1969,46.655
SDN,1969,15.848
SEN,1969,29.247
SGP,1969,100.0
SLB,1969,8.67
SLE,1969,23.218
SLV,1969,39.337
SOM,1969,22.115
SRB,1969,38.609
SSD,1969,8.645
STP,1969,27.861
SUR,1969,46.18
SVK,1969,40.243
SVN,1969,36.081
SWE,1969,80.287
SWZ,1969,9.001
SXM,1969,100.0
SYC,1969,37.846
SYR,1969,42.671
TCA,1969,50.763
TCD,1969,10.862
TGO,1969,20.098
THA,1969,20.668
TJK,1969,36.777
TKM,1969,47.721
TLS,1969,12.566
TON,1969,20.157
TTO,1969,42.115
TUN,1969,42.662
TUR,1969,37.401
TUV,1969,21.392
TZA,1969,7.311
UGA,1969,6.562
UKR,1969,54.042
URY,1969,82.164
USA,1969,73.333
UZB,1969,36.354
VCT,1969,30.187
VEN,1969,70.92
VGB,1969,16.135
VIR,1969,68.378
VNM,1969,17.911
VUT,1969,12.12
WSM,1969,20.097
YEM,1969,12.815
ZAF,1969,47.704
ZMB,1969,29.37
ZWE,1969,16.88
AFG,1970,11.643
AGO,1970,14.957
ALB,1970,31.74
ARE,1970,79.8
ARG,1970,78.88
ARM,1970,59.864
ASM,1970,70.384
ATG,1970,33.819
AUS,1970,83.999
AUT,1970,65.258
AZE,1970,50.008
BDI,1970,2.845
BEL,1970,93.843
BEN,1970,16.691
BFA,1970,5.746
BGD,1970,7.593
BGR,1970,52.3
BHR,1970,83.775
BHS,1970,66.764
BIH,1970,27.201
BLR,1970,44.01
BLZ,1970,50.963
BMU,1970,100.0
BOL,1970,39.776
BRA,1970,55.909
BRB,1970,37.55
BRN,1970,61.675
BTN,1970,6.089
BWA,1970,7.834
CAF,1970,27.492
CAN,1970,75.654
CHE,1970,73.843
CHL,1970,75.227
CHN,1970,17.4
CIV,1970,28.163
CMR,1970,20.3
COD,1970,24.608
COG,1970,39.129
COL,1970,56.635
COM,1970,19.39
CPV,1970,19.559
CRI,1970,38.827
CUB,1970,60.266
CYM,1970,100.0
CYP,1970,40.761
CZE,1970,64.402
DEU,1970,72.274
DJI,1970,61.777
DMA,1970,38.683
DNK,1970,79.737
DOM,1970,40.274
DZA,1970,39.5
ECU,1970,39.278
EGY,1970,41.477
ERI,1970,12.678
ESP,1970,66.038
EST,1970,64.947
ETH,1970,8.588
FIN,1970,63.704
FJI,1970,34.758
FRA,1970,71.055
FSM,1970,24.808
GAB,1970,32.0
GBR,1970,77.117
GEO,1970,48.006
GHA,1970,28.958
GIN,1970,15.977
GMB,1970,19.496
GNB,1970,15.132
GNQ,1970,26.954
GRC,1970,64.22
GRD,1970,32.212
GTM,1970,35.545
GUM,1970,61.92
GUY,1970,29.425
HKG,1970,87.729
HND,1970,28.902
HRV,1970,40.196
HTI,1970,19.762
HUN,1970,60.112
IDN,1970,17.071
IND,1970,19.76
IRL,1970,51.276
IRN,1970,41.212
IRQ,1970,56.154
ISL,1970,84.9
ISR,1970,84.195
ITA,1970,64.272
JAM,1970,41.324
JOR,1970,55.971
JPN,1970,71.877
KAZ,1970,50.236
KEN,1970,10.295
KGZ,1970,37.466
KHM,1970,15.97
KIR,1970,24.088
KNA,1970,34.141
KOR,1970,40.704
KWT,1970,85.661
LAO,1970,9.625
LBN,1970,59.475
LBR,1970,26.025
LBY,1970,49.671
LCA,1970,23.907
LIE,1970,18.453
LKA,1970,17.598
LSO,1970,8.608
LTU,1970,49.555
LUX,1970,74.374
LVA,1970,60.713
MAC,1970,97.032
MAF,1970,N/A
MAR,1970,34.477
MDA,1970,32.068
MDG,1970,14.1
MDV,1970,11.893
MEX,1970,59.021
MHL,1970,53.492
MKD,1970,47.079
MLI,1970,14.33
MLT,1970,89.699
MMR,1970,22.83
MNE,1970,26.853
MNG,1970,45.052
MNP,1970,70.062
MOZ,1970,8.99
MRT,1970,14.564
MUS,1970,42.556
MWI,1970,6.053
MYS,1970,33.454
NAM,1970,22.292
NCL,1970,51.232
NER,1970,8.794
NGA,1970,17.76
NIC,1970,47.03
NLD,1970,61.663
NOR,1970,65.396
NPL,1970,3.956
NZL,1970,81.106
OMN,1970,29.665
PAK,1970,24.817
PAN,1970,47.64
PER,1970,57.406
PHL,1970,32.979
PLW,1970,59.715
PNG,1970,9.796
POL,1970,52.125
PRI,1970,58.328
PRK,1970,54.2
PRT,1970,38.804
PRY,1970,37.065
PSE,1970,54.298
PYF,1970,55.162
QAT,1970,88.354
ROU,1970,40.319
RUS,1970,62.471
RWA,1970,3.194
SAU,1970,48.669
SDN,1970,16.523
SEN,1970,30.0
SGP,1970,100.0
SLB,1970,8.917
SLE,1970,23.969
SLV,1970,39.439
SOM,1970,22.678
SRB,1970,39.744
SSD,1970,8.633
STP,1970,29.518
SUR,1970,45.948
SVK,1970,41.057
SVN,1970,37.004
SWE,1970,81.034
SWZ,1970,9.705
SXM,1970,100.0
SYC,1970,39.068
SYR,1970,43.345
TCA,1970,51.106
TCD,1970,11.568
TGO,1970,21.28
THA,1970,20.889
TJK,1970,36.876
TKM,1970,47.78
TLS,1970,12.886
TON,1970,20.187
TTO,1970,43.035
TUN,1970,43.482
TUR,1970,38.234
TUV,1970,22.081
TZA,1970,7.852
UGA,1970,6.664
UKR,1970,54.831
URY,1970,82.368
USA,1970,73.602
UZB,1970,36.714
VCT,1970,30.683
VEN,1970,71.852
VGB,1970,16.635
VIR,1970,69.592
VNM,1970,18.3
VUT,1970,12.325
WSM,1970,20.353
YEM,1970,13.3
ZAF,1970,47.809
ZMB,1970,30.351
ZWE,1970,17.362
AFG,1971,12.021
AGO,1971,15.632
ALB,1971,31.933
ARE,1971,79.8
ARG,1971,79.321
ARM,1971,60.657
ASM,1971,70.784
ATG,1971,33.898
AUS,1971,84.16
AUT,1971,65.301
AZE,1971,50.462
BDI,1971,2.97
BEL,1971,93.976
BEN,1971,17.647
BFA,1971,5.861
BGD,1971,7.901
BGR,1971,53.36
BHR,1971,84.021
BHS,1971,67.429
BIH,1971,28.094
BLR,1971,45.349
BLZ,1971,50.805
BMU,1971,100.0
BOL,1971,40.082
BRA,1971,56.894
BRB,1971,37.809
BRN,1971,63.412
BTN,1971,6.413
BWA,1971,8.998
CAF,1971,28.356
CAN,1971,76.09
CHE,1971,73.992
CHL,1971,75.883
CHN,1971,17.292
CIV,1971,28.934
CMR,1971,21.584
COD,1971,24.847
COG,1971,39.919
COL,1971,57.39
COM,1971,19.75
CPV,1971,19.9
CRI,1971,39.445
CUB,1971,60.976
CYM,1971,100.0
CYP,1971,41.283
CZE,1971,65.295
DEU,1971,72.332
DJI,1971,62.878
DMA,1971,39.47
DNK,1971,80.239
DOM,1971,41.351
DZA,1971,39.665
ECU,1971,39.813
EGY,1971,41.838
ERI,1971,12.841
ESP,1971,66.848
EST,1971,65.483
ETH,1971,8.756
FIN,1971,64.523
FJI,1971,35.147
FRA,1971,71.459
FSM,1971,25.068
GAB,1971,34.082
GBR,1971,77.03
GEO,1971,48.474
GHA,1971,29.174
GIN,1971,16.641
GMB,1971,20.63
GNB,1971,15.293
GNQ,1971,27.045
GRC,1971,64.951
GRD,1971,32.281
GTM,1971,35.861
GUM,1971,67.153
GUY,1971,29.533
HKG,1971,88.039
HND,1971,29.569
HRV,1971,41.168
HTI,1971,20.222
HUN,1971,60.539
IDN,1971,17.338
IND,1971,19.991
IRL,1971,52.269
IRN,1971,42.11
IRQ,1971,57.214
ISL,1971,85.269
ISR,1971,84.789
ITA,1971,64.75
JAM,1971,41.858
JOR,1971,56.308
JPN,1971,72.666
KAZ,1971,50.753
KEN,1971,10.778
KGZ,1971,37.609
KHM,1971,18.717
KIR,1971,25.348
KNA,1971,34.317
KOR,1971,42.261
KWT,1971,86.444
LAO,1971,9.955
LBN,1971,61.06
LBR,1971,26.86
LBY,1971,52.992
LCA,1971,24.162
LIE,1971,18.364
LKA,1971,17.697
LSO,1971,9.039
LTU,1971,50.719
LUX,1971,74.916
LVA,1971,61.433
MAC,1971,97.208
MAF,1971,N/A
MAR,1971,35.012
MDA,1971,32.879
MDG,1971,14.526
MDV,1971,12.842
MEX,1971,59.779
MHL,1971,56.103
MKD,1971,48.246
MLI,1971,14.697
MLT,1971,89.708
MMR,1971,23.215
MNE,1971,27.769
MNG,1971,45.77
MNP,1971,72.609
MOZ,1971,9.298
MRT,1971,15.636
MUS,1971,43.326
MWI,1971,6.345
MYS,1971,34.271
NAM,1971,22.559
NCL,1971,52.022
NER,1971,9.271
NGA,1971,18.151
NIC,1971,47.785
NLD,1971,61.913
NOR,1971,66.23
NPL,1971,4.005
NZL,1971,81.491
OMN,1971,31.287
PAK,1971,25.084
PAN,1971,47.919
PER,1971,58.496
PHL,1971,33.493
PLW,1971,60.001
PNG,1971,11.078
POL,1971,52.668
PRI,1971,59.23
PRK,1971,54.702
PRT,1971,39.197
PRY,1971,37.23
PSE,1971,55.371
PYF,1971,56.203
QAT,1971,88.6
ROU,1971,40.818
RUS,1971,63.278
RWA,1971,3.336
SAU,1971,50.688
SDN,1971,17.22
SEN,1971,30.72
SGP,1971,100.0
SLB,1971,8.958
SLE,1971,24.737
SLV,1971,39.544
SOM,1971,23.251
SRB,1971,40.749
SSD,1971,8.622
STP,1971,30.205
SUR,1971,45.716
SVK,1971,42.009
SVN,1971,37.972
SWE,1971,81.563
SWZ,1971,10.458
SXM,1971,100.0
SYC,1971,40.337
SYR,1971,43.751
TCA,1971,51.487
TCD,1971,12.313
TGO,1971,21.602
THA,1971,21.442
TJK,1971,36.607
TKM,1971,47.735
TLS,1971,13.213
TON,1971,20.217
TTO,1971,43.959
TUN,1971,44.305
TUR,1971,38.945
TUV,1971,22.786
TZA,1971,8.431
UGA,1971,6.737
UKR,1971,55.552
URY,1971,82.57
USA,1971,73.613
UZB,1971,37.184
VCT,1971,31.182
VEN,1971,72.764
VGB,1971,17.174
VIR,1971,70.779
VNM,1971,18.396
VUT,1971,12.533
WSM,1971,20.611
YEM,1971,13.598
ZAF,1971,47.869
ZMB,1971,31.241
ZWE,1971,17.855
AFG,1972,12.41
AGO,1972,16.455
ALB,1972,32.127
ARE,1972,79.8
ARG,1972,79.743
ARM,1972,61.445
ASM,1972,71.182
ATG,1972,33.978
AUS,1972,84.32
AUT,1972,65.311
AZE,1972,50.917
BDI,1972,3.101
BEL,1972,94.106
BEN,1972,18.648
BFA,1972,5.98
BGD,1972,8.221
BGR,1972,54.419
BHR,1972,84.265
BHS,1972,68.088
BIH,1972,28.875
BLR,1972,46.697
BLZ,1972,50.646
BMU,1972,100.0
BOL,1972,40.389
BRA,1972,57.879
BRB,1972,38.07
BRN,1972,63.736
BTN,1972,6.754
BWA,1972,9.695
CAF,1972,29.238
CAN,1972,75.971
CHE,1972,74.046
CHL,1972,76.528
CHN,1972,17.184
CIV,1972,29.719
CMR,1972,22.927
COD,1972,25.089
COG,1972,40.715
COL,1972,58.143
COM,1972,20.115
CPV,1972,20.272
CRI,1972,40.068
CUB,1972,61.8
CYM,1972,100.0
CYP,1972,41.807
CZE,1972,66.484
DEU,1972,72.389
DJI,1972,63.968
DMA,1972,40.264
DNK,1972,80.731
DOM,1972,42.437
DZA,1972,39.831
ECU,1972,40.352
EGY,1972,42.2
ERI,1972,13.006
ESP,1972,67.541
EST,1972,66.017
ETH,1972,8.928
FIN,1972,65.366
FJI,1972,35.538
FRA,1972,71.86
FSM,1972,25.33
GAB,1972,36.231
GBR,1972,77.195
GEO,1972,48.942
GHA,1972,29.392
GIN,1972,17.327
GMB,1972,21.814
GNB,1972,15.455
GNQ,1972,27.136
GRC,1972,65.454
GRD,1972,32.351
GTM,1972,36.177
GUM,1972,71.999
GUY,1972,29.641
HKG,1972,88.474
HND,1972,30.246
HRV,1972,41.839
HTI,1972,20.323
HUN,1972,60.965
IDN,1972,17.779
IND,1972,20.321
IRL,1972,52.611
IRN,1972,43.014
IRQ,1972,58.269
