Country Code,Year,tourism
BRB,2011,1187000.0
BRN,2011,N/A
BTN,2011,66000.0
BWA,2011,N/A
CAF,2011,65400.0015258789
CAN,2011,25066000.0
CHE,2011,8534000.0
CHL,2011,3963000.0
CHN,2011,135423000.0
CIV,2011,270000.0
CMR,2011,604000.0
COD,2011,186000.0
COG,2011,224000.0
COL,2011,2356000.0
COM,2011,18799.9992370605
CPV,2011,428000.0
CRI,2011,2526000.0
CUB,2011,2716000.0
CYM,2011,1710000.0
CYP,2011,2626000.0
CZE,2011,22810000.0
DEU,2011,28374000.0
DJI,2011,56000.0
DMA,2011,418000.0
DNK,2011,25811000.0
DOM,2011,4654000.0
DZA,2011,2395000.0
ECU,2011,1141000.0
EGY,2011,9845000.0
ERI,2011,107000.0
ESP,2011,99187000.0
EST,2011,4907000.0
ETH,2011,523000.0
FIN,2011,4192000.0
FJI,2011,734000.0
FRA,2011,196595000.0
FSM,2011,35400.0015258789
GAB,2011,N/A
GBR,2011,31886000.0
GEO,2011,2712000.0
GHA,2011,821000.0
GIN,2011,131000.0
GMB,2011,106000.0
GNB,2011,36700.0007629395
GNQ,2011,N/A
GRC,2011,N/A
GRD,2011,447000.0
GTM,2011,1434000.0
GUM,2011,1160000.0
GUY,2011,157000.0
HKG,2011,41921000.0
HND,2011,1852000.0
HRV,2011,49969000.0
HTI,2011,946000.0
HUN,2011,41304000.0
IDN,2011,7650000.0
IND,2011,6309000.0
IRL,2011,7630000.0
IRN,2011,3354000.0
IRQ,2011,1510000.0
ISL,2011,628000.0
ISR,2011,3362000.0
ITA,2011,75866000.0
JAM,2011,3077000.0
JOR,2011,6813000.0
JPN,2011,6219000.0
KAZ,2011,5685000.0
KEN,2011,1823000.0
KGZ,2011,3025000.0
KHM,2011,2882000.0
KIR,2011,N/A
KNA,2011,723000.0
KOR,2011,9795000.0
KWT,2011,5574000.0
LAO,2011,2724000.0
LBN,2011,1655000.0
LBR,2011,N/A
LBY,2011,N/A
LCA,2011,950000.0
LIE,2011,67000.0
LKA,2011,976000.0
LSO,2011,398000.0
LTU,2011,4504000.0
LUX,2011,874000.0
LVA,2011,5538000.0
MAC,2011,28002000.0
MAF,2011,N/A
MAR,2011,9784000.0
MDA,2011,75000.0
MDG,2011,N/A
MDV,2011,931000.0
MEX,2011,75732000.0
MHL,2011,4599.99990463257
MKD,2011,327000.0
MLI,2011,160000.0
MLT,2011,1916000.0
MMR,2011,816000.0
MNE,2011,1201000.0
MNG,2011,627000.0
MNP,2011,341000.0
MOZ,2011,2013000.0
MRT,2011,N/A
MUS,2011,983000.0
MWI,2011,767000.0
MYS,2011,24714000.0
NAM,2011,1163000.0
NCL,2011,112000.0
NER,2011,82000.0
NGA,2011,3765000.0
NIC,2011,1122000.0
NLD,2011,11300000.0
NOR,2011,4963000.0
NPL,2011,736000.0
NZL,2011,2617000.0
OMN,2011,1393000.0
PAK,2011,1161000.0
PAN,2011,2004000.0
PER,2011,3299000.0
PHL,2011,3917000.0
PLW,2011,111000.0
PNG,2011,165000.0
POL,2011,60745000.0
PRI,2011,4214000.0
PRK,2011,N/A
PRT,2011,7264000.0
PRY,2011,3365000.0
PSE,2011,449000.0
PYF,2011,196000.0
QAT,2011,2057000.0
ROU,2011,7611000.0
RUS,2011,24932000.0
RWA,2011,908000.0
SAU,2011,15776000.0
SDN,2011,536000.0
SEN,2011,977000.0
SGP,2011,13171000.0
SLB,2011,22899.9996185303
SLE,2011,N/A
SLV,2011,1634000.0
SOM,2011,N/A
SRB,2011,764000.0
SSD,2011,N/A
STP,2011,12199.9998092651
SUR,2011,221000.0
SVK,2011,N/A
SVN,2011,2236000.0
SWE,2011,11567000.0
SWZ,2011,1328000.0
SXM,2011,2080000.0
SYC,2011,210000.0
SYR,2011,6476000.0
TCA,2011,1010000.0
TCD,2011,77000.0
TGO,2011,300000.0
THA,2011,19230000.0
TJK,2011,183000.0
TKM,2011,N/A
TLS,2011,51000.0
TON,2011,68400.0015258789
TTO,2011,491000.0
TUN,2011,5746000.0
TUR,2011,36769000.0
TUV,2011,1200.00004768372
TZA,2011,868000.0
UGA,2011,1151000.0
UKR,2011,24535000.0
URY,2011,3244000.0
USA,2011,147271421.875
UZB,2011,1393000.0
VCT,2011,208000.0
VEN,2011,625000.0
VGB,2011,338000.0
VIR,2011,2686000.0
VNM,2011,6014000.0
VUT,2011,248899.993896484
WSM,2011,128000.0
YEM,2011,1175000.0
ZAF,2011,12097000.0
ZMB,2011,920000.0
ZWE,2011,2423000.0
AFG,2012,N/A
AGO,2012,528000.0
ALB,2012,3514000.0
ARE,2012,N/A
ARG,2012,6497000.0
ARM,2012,963000.0
ASM,2012,22600.0003814697
ATG,2012,819000.0
AUS,2012,6032000.0
AUT,2012,24151000.0
AZE,2012,2484000.0
BDI,2012,147000.0
BEL,2012,7560000.0
BEN,2012,232000.0
BFA,2012,237000.0
BGD,2012,160000.0
BGR,2012,8867000.0
BHR,2012,8062000.0
BHS,2012,5940000.0
BIH,2012,439000.0
BLR,2012,6130000.0
BLZ,2012,1028000.0
BMU,2012,610000.0
BOL,2012,798000.0
BRA,2012,5677000.0
BRB,2012,1053000.0
BRN,2012,N/A
BTN,2012,105000.0
BWA,2012,N/A
CAF,2012,70800.0030517578
CAN,2012,25318000.0
CHE,2012,8566000.0
CHL,2012,4397000.0
CHN,2012,132405000.0
CIV,2012,289000.0
CMR,2012,817000.0
COD,2012,167000.0
COG,2012,259000.0
COL,2012,2434000.0
COM,2012,22799.9992370605
CPV,2012,482000.0
CRI,2012,2542000.0
CUB,2012,2847000.0
CYM,2012,1829000.0
CYP,2012,2635000.0
CZE,2012,25750000.0
DEU,2012,30411000.0
DJI,2012,60000.0
DMA,2012,348000.0
DNK,2012,26402000.0
DOM,2012,4901000.0
DZA,2012,2634000.0
ECU,2012,1272000.0
EGY,2012,11532000.0
ERI,2012,129000.0
ESP,2012,98128000.0
EST,2012,5007000.0
ETH,2012,597000.0
FIN,2012,4226000.0
FJI,2012,741000.0
FRA,2012,197522000.0
FSM,2012,38299.9992370605
GAB,2012,N/A
GBR,2012,32221000.0
GEO,2012,4106000.0
GHA,2012,903000.0
GIN,2012,96000.0
GMB,2012,157000.0
GNB,2012,35400.0015258789
GNQ,2012,N/A
GRC,2012,N/A
GRD,2012,370000.0
GTM,2012,1491000.0
GUM,2012,1308000.0
GUY,2012,177000.0
HKG,2012,48615000.0
HND,2012,1903000.0
HRV,2012,47185000.0
HTI,2012,959000.0
HUN,2012,43565000.0
IDN,2012,8044000.0
IND,2012,6578000.0
IRL,2012,7550000.0
IRN,2012,3834000.0
IRQ,2012,1111000.0
ISL,2012,765000.0
ISR,2012,3520000.0
ITA,2012,76293000.0
JAM,2012,3306000.0
JOR,2012,6314000.0
JPN,2012,8358000.0
KAZ,2012,6163000.0
KEN,2012,1711000.0
KGZ,2012,3393000.0
KHM,2012,3584000.0
KIR,2012,N/A
KNA,2012,666000.0
KOR,2012,11140000.0
KWT,2012,5729000.0
LAO,2012,3330000.0
LBN,2012,1366000.0
LBR,2012,N/A
LBY,2012,N/A
LCA,2012,889000.0
LIE,2012,62400.0015258789
LKA,2012,1133000.0
LSO,2012,423000.0
LTU,2012,4979000.0
LUX,2012,950000.0
LVA,2012,5569000.0
MAC,2012,28082000.0
MAF,2012,N/A
MAR,2012,9830000.0
MDA,2012,89000.0
MDG,2012,N/A
MDV,2012,958000.0
MEX,2012,76749000.0
MHL,2012,4599.99990463257
MKD,2012,351000.0
MLI,2012,134000.0
MLT,2012,2007000.0
MMR,2012,1059000.0
MNE,2012,1264000.0
MNG,2012,624000.0
MNP,2012,401000.0
MOZ,2012,2206000.0
MRT,2012,N/A
MUS,2012,984000.0
MWI,2012,770000.0
MYS,2012,25033000.0
NAM,2012,1245000.0
NCL,2012,112000.0
NER,2012,94000.0
NGA,2012,4673000.0
NIC,2012,1233000.0
NLD,2012,11680000.0
NOR,2012,4538000.0
NPL,2012,803000.0
NZL,2012,2574000.0
OMN,2012,1714000.0
PAK,2012,966000.0
PAN,2012,2086000.0
PER,2012,3642000.0
PHL,2012,4273000.0
PLW,2012,120000.0
PNG,2012,175000.0
POL,2012,67390000.0
PRI,2012,4197000.0
PRK,2012,N/A
PRT,2012,7503000.0
PRY,2012,3655000.0
PSE,2012,490000.0
PYF,2012,210000.0
QAT,2012,2324000.0
ROU,2012,7937000.0
RUS,2012,28177000.0
RWA,2012,1061000.0
SAU,2012,19847000.0
SDN,2012,575000.0
SEN,2012,967000.0
SGP,2012,14496000.0
SLB,2012,23899.9996185303
SLE,2012,75000.0
SLV,2012,1738000.0
SOM,2012,N/A
SRB,2012,810000.0
SSD,2012,N/A
STP,2012,N/A
SUR,2012,240000.0
SVK,2012,N/A
SVN,2012,2377000.0
SWE,2012,12372000.0
SWZ,2012,1278000.0
SXM,2012,2210000.0
SYC,2012,216000.0
SYR,2012,N/A
TCA,2012,968000.0
TCD,2012,86000.0
TGO,2012,235000.0
THA,2012,22354000.0
TJK,2012,244000.0
TKM,2012,N/A
TLS,2012,58000.0
TON,2012,57200.0007629395
TTO,2012,504000.0
TUN,2012,6999000.0
TUR,2012,37715000.0
TUV,2012,1100.00002384186
TZA,2012,1077000.0
UGA,2012,1197000.0
UKR,2012,25061000.0
URY,2012,3155000.0
USA,2012,171629890.625
UZB,2012,1895000.0
VCT,2012,200000.0
VEN,2012,1061000.0
VGB,2012,351000.0
VIR,2012,2640000.0
VNM,2012,6848000.0
VUT,2012,321000.0
WSM,2012,135000.0
YEM,2012,1282000.0
ZAF,2012,13069000.0
ZMB,2012,859000.0
ZWE,2012,1794000.0
AFG,2013,N/A
AGO,2013,650000.0
ALB,2013,3256000.0
ARE,2013,N/A
ARG,2013,6510000.0
ARM,2013,1084000.0
ASM,2013,20799.9992370605
ATG,2013,777000.0
AUS,2013,6482000.0
AUT,2013,24813000.0
AZE,2013,2509000.0
BDI,2013,234000.0
BEL,2013,7684000.0
BEN,2013,252000.0
BFA,2013,218000.0
BGD,2013,104000.0
BGR,2013,9192000.0
BHR,2013,9163000.0
BHS,2013,6151000.0
BIH,2013,529000.0
BLR,2013,6242000.0
BLZ,2013,1022000.0
BMU,2013,576000.0
BOL,2013,798000.0
BRA,2013,5813000.0
BRB,2013,1079000.0
BRN,2013,N/A
BTN,2013,116000.0
BWA,2013,N/A
CAF,2013,83500.0
CAN,2013,25167000.0
CHE,2013,8967000.0
CHL,2013,4457000.0
CHN,2013,129078000.0
CIV,2013,380000.0
CMR,2013,783000.0
COD,2013,191000.0
COG,2013,345000.0
COL,2013,2595000.0
COM,2013,21899.9996185303
CPV,2013,503000.0
CRI,2013,2641000.0
CUB,2013,2862000.0
CYM,2013,1721000.0
CYP,2013,2626000.0
CZE,2013,26332000.0
DEU,2013,31545000.0
DJI,2013,63000.0
DMA,2013,311000.0
DNK,2013,26516000.0
DOM,2013,5114000.0
DZA,2013,2733000.0
ECU,2013,1364000.0
EGY,2013,9464000.0
ERI,2013,141000.0
ESP,2013,103231000.0
EST,2013,5737000.0
ETH,2013,681000.0
FIN,2013,2797000.0
FJI,2013,769000.0
FRA,2013,204410000.0
FSM,2013,42099.9984741211
GAB,2013,N/A
GBR,2013,33567000.0
GEO,2013,4954000.0
GHA,2013,994000.0
GIN,2013,56000.0
GMB,2013,171000.0
GNB,2013,35500.0
GNQ,2013,N/A
GRC,2013,20112000.0
GRD,2013,327000.0
GTM,2013,1516000.0
GUM,2013,1334000.0
GUY,2013,200000.0
HKG,2013,54299000.0
HND,2013,1857000.0
HRV,2013,48345000.0
HTI,2013,1064000.0
HUN,2013,43611000.0
IDN,2013,8802000.0
IND,2013,6968000.0
IRL,2013,8260000.0
IRN,2013,4769000.0
IRQ,2013,892000.0
ISL,2013,900000.0
ISR,2013,3540000.0
ITA,2013,76762000.0
JAM,2013,3274000.0
JOR,2013,5389000.0
JPN,2013,10364000.0
KAZ,2013,6841000.0
KEN,2013,1520000.0
KGZ,2013,4134000.0
KHM,2013,4210000.0
KIR,2013,N/A
KNA,2013,695000.0
KOR,2013,12176000.0
KWT,2013,6217000.0
LAO,2013,3779000.0
LBN,2013,1274000.0
LBR,2013,N/A
LBY,2013,N/A
LCA,2013,921000.0
LIE,2013,59599.9984741211
LKA,2013,1415000.0
LSO,2013,433000.0
LTU,2013,5264000.0
LUX,2013,945000.0
LVA,2013,5822000.0
MAC,2013,29325000.0
MAF,2013,N/A
MAR,2013,10349000.0
MDA,2013,95599.9984741211
MDG,2013,N/A
MDV,2013,1125000.0
MEX,2013,78100000.0
MHL,2013,N/A
MKD,2013,400000.0
MLI,2013,142000.0
MLT,2013,2013000.0
MMR,2013,2044000.0
MNE,2013,1324000.0
MNG,2013,515000.0
MNP,2013,439000.0
MOZ,2013,1970000.0
MRT,2013,N/A
MUS,2013,1015000.0
MWI,2013,795000.0
MYS,2013,25715000.0
NAM,2013,1327000.0
NCL,2013,108000.0
NER,2013,123000.0
NGA,2013,4038000.0
NIC,2013,1273000.0
NLD,2013,12783000.0
NOR,2013,4778000.0
NPL,2013,798000.0
NZL,2013,2710000.0
OMN,2013,1923000.0
PAK,2013,N/A
PAN,2013,2202000.0
PER,2013,4010000.0
PHL,2013,4681000.0
PLW,2013,108000.0
PNG,2013,182000.0
POL,2013,72310000.0
PRI,2013,4210000.0
PRK,2013,N/A
PRT,2013,9177000.0
PRY,2013,3538000.0
PSE,2013,545000.0
PYF,2013,214000.0
QAT,2013,2612000.0
ROU,2013,8019000.0
RUS,2013,30792000.0
RWA,2013,1122000.0
SAU,2013,19934000.0
SDN,2013,591000.0
SEN,2013,1069000.0
SGP,2013,15568000.0
SLB,2013,24399.9996185303
SLE,2013,95000.0
SLV,2013,1822000.0
SOM,2013,N/A
SRB,2013,922000.0
SSD,2013,N/A
STP,2013,N/A
SUR,2013,250000.0
SVK,2013,12583000.0
SVN,2013,2502000.0
SWE,2013,10980000.0
SWZ,2013,1299000.0
SXM,2013,2253000.0
SYC,2013,237000.0
SYR,2013,N/A
TCA,2013,1069000.0
TCD,2013,97000.0
TGO,2013,327000.0
THA,2013,26547000.0
TJK,2013,208000.0
TKM,2013,N/A
TLS,2013,79000.0
TON,2013,59700.0007629395
TTO,2013,467000.0
TUN,2013,7352000.0
TUR,2013,39861000.0
TUV,2013,1299.99995231628
TZA,2013,1096000.0
UGA,2013,1206000.0
UKR,2013,26025000.0
URY,2013,3242000.0
USA,2013,179309906.25
UZB,2013,1969000.0
VCT,2013,200000.0
VEN,2013,1085000.0
VGB,2013,366000.0
VIR,2013,2702000.0
VNM,2013,7572000.0
VUT,2013,357000.0
WSM,2013,125000.0
YEM,2013,1323000.0
ZAF,2013,14318000.0
ZMB,2013,915000.0
ZWE,2013,1833000.0
AFG,2014,N/A
AGO,2014,595000.0
ALB,2014,3673000.0
ARE,2014,N/A
ARG,2014,7165000.0
ARM,2014,1204000.0
ASM,2014,21600.0003814697
ATG,2014,771000.0
AUS,2014,6922000.0
AUT,2014,25291000.0
AZE,2014,2298000.0
BDI,2014,235000.0
BEL,2014,7887000.0
BEN,2014,265000.0
BFA,2014,191000.0
BGD,2014,134000.0
BGR,2014,9409000.0
BHR,2014,10452000.0
BHS,2014,6320000.0
BIH,2014,536000.0
BLR,2014,5375000.0
BLZ,2014,1289000.0
BMU,2014,580000.0
BOL,2014,871000.0
BRA,2014,6430000.0
BRB,2014,1079000.0
BRN,2014,N/A
BTN,2014,133000.0
BWA,2014,N/A
CAF,2014,95699.9969482422
CAN,2014,25558000.0
CHE,2014,9158000.0
CHL,2014,4601000.0
CHN,2014,128499000.0
CIV,2014,471000.0
CMR,2014,822000.0
COD,2014,334000.0
COG,2014,229000.0
COL,2014,2866000.0
COM,2014,22799.9992370605
CPV,2014,494000.0
CRI,2014,2760000.0
CUB,2014,3014000.0
CYM,2014,1993000.0
CYP,2014,2558000.0
CZE,2014,27166000.0
DEU,2014,32999000.0
DJI,2014,N/A
DMA,2014,370000.0
DNK,2014,28070000.0
DOM,2014,5576000.0
DZA,2014,2301000.0
ECU,2014,1695000.0
EGY,2014,9878000.0
ERI,2014,119000.0
ESP,2014,107144000.0
EST,2014,5804000.0
ETH,2014,770000.0
FIN,2014,2731000.0
FJI,2014,781000.0
FRA,2014,206599000.0
FSM,2014,35400.0015258789
GAB,2014,N/A
GBR,2014,35337000.0
GEO,2014,5004000.0
GHA,2014,825000.0
GIN,2014,33000.0
GMB,2014,156000.0
GNB,2014,36099.9984741211
GNQ,2014,N/A
GRC,2014,24272000.0
GRD,2014,387000.0
GTM,2014,1739000.0
GUM,2014,1343000.0
GUY,2014,206000.0
HKG,2014,60839000.0
HND,2014,2082000.0
HRV,2014,51168000.0
HTI,2014,1127599.97558594
HUN,2014,45984000.0
IDN,2014,9435000.0
IND,2014,13107000.0
IRL,2014,8813000.0
IRN,2014,4968000.0
IRQ,2014,N/A
ISL,2014,1102000.0
ISR,2014,3251000.0
ITA,2014,77694000.0
JAM,2014,3504000.0
JOR,2014,5327000.0
JPN,2014,13413000.0
KAZ,2014,6333000.0
KEN,2014,1350000.0
KGZ,2014,3791000.0
KHM,2014,4503000.0
KIR,2014,8300.00019073486
KNA,2014,818000.0
KOR,2014,14202000.0
KWT,2014,6528000.0
LAO,2014,4159000.0
LBN,2014,1355000.0
LBR,2014,N/A
LBY,2014,N/A
LCA,2014,987000.0
LIE,2014,61299.9992370605
LKA,2014,1665000.0
LSO,2014,1079000.0
LTU,2014,5217000.0
LUX,2014,1038000.0
LVA,2014,6246000.0
MAC,2014,31526000.0
MAF,2014,N/A
MAR,2014,10507000.0
MDA,2014,93900.0015258789
MDG,2014,N/A
MDV,2014,1205000.0
MEX,2014,81042000.0
MHL,2014,4900.00009536743
MKD,2014,425000.0
MLI,2014,168000.0
MLT,2014,2162000.0
MMR,2014,3081000.0
MNE,2014,1350000.0
MNG,2014,506000.0
MNP,2014,460000.0
MOZ,2014,1751000.0
MRT,2014,N/A
MUS,2014,1065000.0
MWI,2014,819000.0
MYS,2014,27437000.0
NAM,2014,1429000.0
NCL,2014,107000.0
NER,2014,135000.0
NGA,2014,4803000.0
NIC,2014,1390000.0
NLD,2014,13925000.0
NOR,2014,4855000.0
NPL,2014,790000.0
NZL,2014,2854000.0
OMN,2014,2225000.0
PAK,2014,N/A
PAN,2014,2305000.0
PER,2014,4062000.0
PHL,2014,4833000.0
PLW,2014,140000.0
PNG,2014,191000.0
POL,2014,73750000.0
PRI,2014,4456000.0
PRK,2014,N/A
PRT,2014,10497000.0
PRY,2014,3455000.0
PSE,2014,556000.0
PYF,2014,228000.0
QAT,2014,2839000.0
ROU,2014,8442000.0
RUS,2014,32421000.0
RWA,2014,1220000.0
SAU,2014,23010000.0
SDN,2014,684000.0
SEN,2014,976000.0
SGP,2014,15095000.0
SLB,2014,20100.0003814697
SLE,2014,53000.0
SLV,2014,1886000.0
SOM,2014,N/A
SRB,2014,1029000.0
SSD,2014,N/A
STP,2014,N/A
SUR,2014,253000.0
SVK,2014,11556000.0
SVN,2014,2675000.0
SWE,2014,10522000.0
SWZ,2014,1325000.0
SXM,2014,2502000.0
SYC,2014,239000.0
SYR,2014,N/A
TCA,2014,1330000.0
TCD,2014,119000.0
TGO,2014,282000.0
THA,2014,24810000.0
TJK,2014,213000.0
TKM,2014,N/A
TLS,2014,60000.0
TON,2014,65800.0030517578
TTO,2014,455000.0
TUN,2014,7163000.0
TUR,2014,41627000.0
TUV,2014,1399.99997615814
TZA,2014,1140000.0
UGA,2014,1266000.0
UKR,2014,13227000.0
URY,2014,3195000.0
USA,2014,178311359.375
UZB,2014,1862000.0
VCT,2014,205000.0
VEN,2014,967000.0
VGB,2014,386000.0
VIR,2014,2814000.0
VNM,2014,7874000.0
VUT,2014,329000.0
WSM,2014,132000.0
YEM,2014,1218000.0
ZAF,2014,14530000.0
ZMB,2014,947000.0
ZWE,2014,1880000.0
AFG,2015,N/A
AGO,2015,592000.0
ALB,2015,4131000.0
ARE,2015,19313000.0
ARG,2015,6816000.0
ARM,2015,1192000.0
ASM,2015,20299.9992370605
ATG,2015,894000.0
AUS,2015,7449000.0
AUT,2015,26728000.0
AZE,2015,2006000.0
BDI,2015,131000.0
BEL,2015,8355000.0
BEN,2015,279000.0
BFA,2015,163000.0
BGD,2015,126000.0
BGR,2015,9317000.0
BHR,2015,9670000.0
BHS,2015,6112000.0
BIH,2015,678000.0
BLR,2015,4386000.0
BLZ,2015,1299000.0
BMU,2015,597000.0
BOL,2015,882000.0
BRA,2015,6306000.0
BRB,2015,1179000.0
BRN,2015,N/A
BTN,2015,155000.0
BWA,2015,1660000.0
CAF,2015,120500.0
CAN,2015,27555000.0
CHE,2015,9305000.0
CHL,2015,5487000.0
CHN,2015,133820000.0
CIV,2015,1441000.0
CMR,2015,897000.0
COD,2015,354000.0
COG,2015,224000.0
COL,2015,3371000.0
COM,2015,23600.0003814697
CPV,2015,520000.0
CRI,2015,2899000.0
CUB,2015,3540000.0
CYM,2015,2102000.0
CYP,2015,2780000.0
CZE,2015,29604000.0
DEU,2015,34970000.0
DJI,2015,N/A
DMA,2015,358000.0
DNK,2015,28209000.0
DOM,2015,6129000.0
DZA,2015,1710000.0
ECU,2015,1676000.0
EGY,2015,9328000.0
ERI,2015,114000.0
ESP,2015,109834000.0
EST,2015,5696000.0
ETH,2015,864000.0
FIN,2015,2622000.0
FJI,2015,869000.0
FRA,2015,203302000.0
FSM,2015,31200.0007629395
GAB,2015,N/A
GBR,2015,36792000.0
GEO,2015,5256000.0
GHA,2015,897000.0
GIN,2015,35000.0
GMB,2015,449000.0
GNB,2015,43799.9992370605
GNQ,2015,N/A
GRC,2015,26114000.0
GRD,2015,437000.0
GTM,2015,1865000.0
GUM,2015,1409000.0
GUY,2015,207000.0
HKG,2015,59308000.0
HND,2015,2093000.0
HRV,2015,55858000.0
HTI,2015,1190000.0
HUN,2015,48345000.0
IDN,2015,10407000.0
IND,2015,13284000.0
IRL,2015,9528000.0
IRN,2015,5237000.0
IRQ,2015,N/A
ISL,2015,1389000.0
ISR,2015,3109000.0
ITA,2015,81068000.0
JAM,2015,3692000.0
JOR,2015,4809000.0
JPN,2015,19737000.0
KAZ,2015,6430000.0
KEN,2015,1181000.0
KGZ,2015,4000000.0
KHM,2015,4775000.0
KIR,2015,8199.99980926514
KNA,2015,1036000.0
KOR,2015,13232000.0
KWT,2015,6941000.0
LAO,2015,4684000.0
LBN,2015,1518000.0
LBR,2015,N/A
LBY,2015,N/A
LCA,2015,1031000.0
LIE,2015,56700.0007629395
LKA,2015,1993000.0
LSO,2015,1082000.0
LTU,2015,5048000.0
LUX,2015,1090000.0
LVA,2015,6842000.0
MAC,2015,30715000.0
MAF,2015,N/A
MAR,2015,10542000.0
MDA,2015,94400.0015258789
MDG,2015,282000.0
MDV,2015,1234000.0
MEX,2015,87129000.0
MHL,2015,6300.00019073486
MKD,2015,486000.0
MLI,2015,159000.0
MLT,2015,2383000.0
MMR,2015,4681000.0
MNE,2015,1560000.0
MNG,2015,467000.0
MNP,2015,479000.0
MOZ,2015,1634000.0
MRT,2015,N/A
MUS,2015,1174000.0
MWI,2015,805000.0
MYS,2015,25721000.0
NAM,2015,1488000.0
NCL,2015,114000.0
NER,2015,135000.0
NGA,2015,6017000.0
NIC,2015,1456000.0
NLD,2015,15007000.0
NOR,2015,5361000.0
NPL,2015,539000.0
NZL,2015,3129000.0
OMN,2015,2634000.0
PAK,2015,N/A
PAN,2015,2553000.0
PER,2015,4381000.0
PHL,2015,5361000.0
PLW,2015,162000.0
PNG,2015,199000.0
POL,2015,77743000.0
PRI,2015,5051000.0
PRK,2015,N/A
PRT,2015,11723000.0
PRY,2015,4102000.0
PSE,2015,432000.0
PYF,2015,239000.0
QAT,2015,2941000.0
ROU,2015,9331000.0
RUS,2015,33729000.0
RWA,2015,1298000.0
SAU,2015,21834000.0
SDN,2015,741000.0
SEN,2015,1014000.0
SGP,2015,15231500.0
SLB,2015,21600.0003814697
SLE,2015,31000.0
SLV,2015,1973000.0
SOM,2015,N/A
SRB,2015,1132000.0
SSD,2015,N/A
STP,2015,25600.0003814697
SUR,2015,229000.0
SVK,2015,14936000.0
SVN,2015,3022000.0
SWE,2015,6482000.0
SWZ,2015,1256000.0
SXM,2015,2407000.0
SYC,2015,296000.0
SYR,2015,N/A
TCA,2015,1316000.0
TCD,2015,120000.0
TGO,2015,273000.0
THA,2015,29923000.0
TJK,2015,414000.0
TKM,2015,N/A
TLS,2015,61599.9984741211
TON,2015,72599.9984741211
TTO,2015,519000.0
TUN,2015,5359000.0
TUR,2015,41114000.0
TUV,2015,2400.00009536743
TZA,2015,1137000.0
UGA,2015,1303000.0
UKR,2015,13025000.0
URY,2015,3286000.0
USA,2015,176864531.25
UZB,2015,1918000.0
VCT,2015,207000.0
VEN,2015,882000.0
VGB,2015,393000.0
VIR,2015,2643000.0
VNM,2015,7944000.0
VUT,2015,287000.0
WSM,2015,139000.0
YEM,2015,398000.0
ZAF,2015,13952000.0
ZMB,2015,932000.0
ZWE,2015,2057000.0
AFG,2016,N/A
AGO,2016,397000.0
ALB,2016,4736000.0
ARE,2016,20894000.0
ARG,2016,6668000.0
ARM,2016,1260000.0
ASM,2016,20100.0003814697
ATG,2016,874000.0
AUS,2016,8269000.0
AUT,2016,28121000.0
AZE,2016,2249000.0
BDI,2016,187000.0
BEL,2016,7481000.0
BEN,2016,292000.0
BFA,2016,152000.0
BGD,2016,182000.0
BGR,2016,10604000.0
BHR,2016,10158000.0
BHS,2016,6265000.0
BIH,2016,778000.0
BLR,2016,10935000.0
BLZ,2016,1391000.0
BMU,2016,642000.0
BOL,2016,961000.0
BRA,2016,6547000.0
BRB,2016,1227000.0
BRN,2016,4257000.0
BTN,2016,210000.0
BWA,2016,1712000.0
CAF,2016,82000.0
CAN,2016,30142000.0
CHE,2016,10402000.0
CHL,2016,6712000.0
CHN,2016,141774000.0
CIV,2016,1583000.0
CMR,2016,994000.0
COD,2016,351000.0
COG,2016,213000.0
COL,2016,3675000.0
COM,2016,26799.9992370605
CPV,2016,598000.0
CRI,2016,3204000.0
CUB,2016,4009000.0
CYM,2016,2097000.0
CYP,2016,3286000.0
CZE,2016,32519000.0
DEU,2016,35555000.0
DJI,2016,N/A
DMA,2016,356000.0
DNK,2016,28692000.0
DOM,2016,6769000.0
DZA,2016,2039000.0
ECU,2016,1569000.0
EGY,2016,5399000.0
ERI,2016,142000.0
ESP,2016,115561000.0
EST,2016,5942000.0
ETH,2016,871000.0
FIN,2016,2789000.0
FJI,2016,963000.0
FRA,2016,203042000.0
FSM,2016,29600.0003814697
GAB,2016,N/A
GBR,2016,39129000.0
GEO,2016,5393000.0
GHA,2016,N/A
GIN,2016,63000.0
GMB,2016,450000.0
GNB,2016,45200.0007629395
GNQ,2016,N/A
GRC,2016,28071000.0
GRD,2016,474000.0
GTM,2016,1906000.0
GUM,2016,1536000.0
GUY,2016,235000.0
HKG,2016,56655000.0
HND,2016,2228000.0
HRV,2016,57587000.0
HTI,2016,1153000.0
HUN,2016,52890000.0
IDN,2016,11519000.0
IND,2016,14570000.0
IRL,2016,10100000.0
IRN,2016,4942000.0
IRQ,2016,N/A
ISL,2016,1891000.0
ISR,2016,3070000.0
ITA,2016,84925000.0
JAM,2016,3837000.0
JOR,2016,4236000.0
JPN,2016,24039000.0
KAZ,2016,6509000.0
KEN,2016,1340000.0
KGZ,2016,3853000.0
KHM,2016,5012000.0
KIR,2016,7599.99990463257
KNA,2016,1055000.0
KOR,2016,17242000.0
KWT,2016,7055000.0
LAO,2016,4239000.0
LBN,2016,1688000.0
LBR,2016,N/A
LBY,2016,N/A
LCA,2016,948000.0
LIE,2016,69099.9984741211
LKA,2016,2168000.0
LSO,2016,1196000.0
LTU,2016,5322000.0
